,apply,species,genus
2415,"['BIFA0_B8DSM3' 'COREF_Q8FPW3' 'GLUAR_E1VRF7' 'PAEAT_A1R3Y9'
 'PROFC_D7GF92' 'MYCMM_B2HDG3' 'AMYMS_G0FKD2' 'PSEAH_A0A1Y2MI77'
 'FRACC_Q2JAZ2' 'MYCVN_A0A5S9RAT4' 'MICS3_C4RIL8' 'STRVP_F2R7Y7'
 'ACIA4_K7S0Q2' 'CONWI_D3FE60' 'PARDN_E6JZ12' 'STRHI_A0A1M5LGY9'
 'THECD_D1ADP9' 'NOCSI_A0A0J9YH58' 'GORPV_H6MRB5' 'KITGR_A0A0D0NUP8'
 'SACES_K0JSS6' 'STRJI_A0A1H7W128' 'GARVA_I4M8L9' 'ACTMD_C6WHM1'
 'BRAFD_C7MHJ6' 'INTC7_E6SEK1' 'NAKMY_C8XHF1' 'HOYSD_F6EJ37'
 'THEFY_Q47TW1' 'SLAHD_C7N249' 'BEUC1_C5C357']","['BIFA0', 'COREF', 'GLUAR', 'PAEAT', 'PROFC', 'MYCMM', 'AMYMS', 'PSEAH', 'FRACC', 'MYCVN', 'MICS3', 'STRVP', 'ACIA4', 'CONWI', 'PARDN', 'STRHI', 'THECD', 'NOCSI', 'GORPV', 'KITGR', 'SACES', 'STRJI', 'GARVA', 'ACTMD', 'BRAFD', 'INTC7', 'NAKMY', 'HOYSD', 'THEFY', 'SLAHD', 'BEUC1']","['1678', '1716', '1742989', '1742992', '1743', '1763', '1813', '1847', '1854', '1866885', '1873', '1883', '1912215', '191494', '196082', '2016', '2019', '2044', '2053', '2063', '2071', '228398', '2701', '40566', '43668', '53357', '53460', '697025', '83677', '84108', '84756']"
2416,"['LENAE_A0A0F0GFZ9' 'ARTGL_A0A2S3ZTC0' 'SALTO_A4X7S4' 'CELFN_D5UG02'
 'CORA7_C3PEY8' 'GLUAR_E1W0A6' 'PAEAT_A1R9V8' 'PSEPM_F0M3A3'
 'MYCLE_Q9CBF2' 'RHOOP_A0A3G9M9M1' 'SACVD_C7MQ89' 'XYLCX_D1BSN0'
 'ACTUT_A0A0A6UMP9' 'MICM1_F4FC57' 'STRMB_M2ZUU2' 'ACIA4_K7RZJ2'
 'THEAL_A0A1H6FKU7' 'SCAIO_W5IGL7' 'PARDN_E6JYI2' 'NOCAA_J7LD66'
 'STRHI_A0A1M4VKW5' 'KITAU_A0A1E7N713' 'SACES_K0JWR3' 'STRJI_A0A1H7XAQ1'
 'MICPN_F5XPF0' 'MICTS_E8NDA8' 'BRAFD_C7MBT7' 'ACIFD_C7LZ21'
 'KOCRD_B2GHA4' 'THEFY_Q47KK9' 'BEUC1_C5C1C6']","['LENAE', 'ARTGL', 'SALTO', 'CELFN', 'CORA7', 'GLUAR', 'PAEAT', 'PSEPM', 'MYCLE', 'RHOOP', 'SACVD', 'XYLCX', 'ACTUT', 'MICM1', 'STRMB', 'ACIA4', 'THEAL', 'SCAIO', 'PARDN', 'NOCAA', 'STRHI', 'KITAU', 'SACES', 'STRJI', 'MICPN', 'MICTS', 'BRAFD', 'ACIFD', 'KOCRD', 'THEFY', 'BEUC1']","['165301', '1663', '168694', '1707', '1716', '1742989', '1742992', '1742993', '1763', '1827', '1851', '186188', '1865', '1873', '1883', '1912215', '192992', '196081', '196082', '2013', '2016', '2063', '2071', '228398', '29404', '33882', '43668', '53634', '57493', '83677', '84756']"
2417,"['LEIAQ_U2RRD2' 'RARFA_A0A542ZAL6' 'OLSUV_E1QXU9' 'CLAMS_B0RBI3'
 'CELCE_A0A1X7EPU0' 'RENSM_A9WQU5' 'ARTGO_H0QP38' 'BIFBI_I3WKH1'
 'BRELN_A0A0B9A548' 'CELFN_D5UHT3' 'GLUAR_E1VYP4' 'PAEAT_A1R5W5'
 'PSEPM_F0M6X6' 'PROFC_D7GFI0' 'RHOSX_A0A0D8I385' 'FRASN_A8LBG3'
 'XYLCX_D1BUK1' 'MICAI_D9T1S2' 'STRHJ_H2JV88' 'CONWI_D3F9B5'
 'SCAIO_W5IGI1' 'PARDN_E6K2C4' 'STRRD_D2AWD6' 'TROWT_Q83FI0'
 'MOBCV_D6ZJG2' 'GORB4_D0L6L0' 'KITAU_A0A1E7NFE4' 'ISOV2_F6FV46'
 'GARVA_I4M9I8' 'ARCHD_D7BLY4' 'ROTMD_D2NPE2' 'CORGP_F2NA10'
 'MICTS_E8NB85' 'KINRD_A6WFV5' 'CATAD_C7PWK1' 'BRAFD_C7MBV4'
 'JONDD_C7QZL4' 'INTC7_E6SDU9' 'NAKMY_C8XFD2' 'KOCRD_B2GGP2'
 'SANKS_D1BKD2' 'SLAHD_C7N0W4' 'EGGLE_C8WPR9' 'CRYCD_C7MLJ4'
 'BEUC1_C5C3P0']","['LEIAQ', 'RARFA', 'OLSUV', 'CLAMS', 'CELCE', 'RENSM', 'ARTGO', 'BIFBI', 'BRELN', 'CELFN', 'GLUAR', 'PAEAT', 'PSEPM', 'PROFC', 'RHOSX', 'FRASN', 'XYLCX', 'MICAI', 'STRHJ', 'CONWI', 'SCAIO', 'PARDN', 'STRRD', 'TROWT', 'MOBCV', 'GORB4', 'KITAU', 'ISOV2', 'GARVA', 'ARCHD', 'ROTMD', 'CORGP', 'MICTS', 'KINRD', 'CATAD', 'BRAFD', 'JONDD', 'INTC7', 'NAKMY', 'KOCRD', 'SANKS', 'SLAHD', 'EGGLE', 'CRYCD', 'BEUC1']","['110932', '13242', '133925', '1573', '157920', '1645', '1663', '1678', '1696', '1707', '1742989', '1742992', '1742993', '1743', '1827', '1854', '186188', '1873', '1883', '191494', '196081', '196082', '2000', '2038', '2050', '2053', '2063', '254250', '2701', '28263', '32207', '33870', '33882', '33981', '414878', '43668', '43673', '53357', '53460', '57493', '60919', '84108', '84111', '84162', '84756']"
2418,"['MICLC_C5C8V7' 'LENAE_A0A0F0GG12' 'CORA7_C3PFF4' 'PAEAT_A1RBN0'
 'AMYMS_G0FRK3' 'NOCFA_Q5YYL5' 'PSEAH_A0A1Y2N0H3' 'SACVD_C7MXP9'
 'ACTM4_I0HAB3' 'MICS3_C4RJB5' 'STRKA_A0A4Q9HKV2' 'CUTAK_Q6A5N9'
 'NOCDD_D7B3G9' 'THECD_D1A7T2' 'KIBAR_A0A1Y5XMX3' 'SACES_K0KBD3'
 'STRJI_A0A1H7Y6R4' 'CATAD_C7Q952' 'KOCRD_B2GIM6' 'THEFY_Q47LF9']","['MICLC', 'LENAE', 'CORA7', 'PAEAT', 'AMYMS', 'NOCFA', 'PSEAH', 'SACVD', 'ACTM4', 'MICS3', 'STRKA', 'CUTAK', 'NOCDD', 'THECD', 'KIBAR', 'SACES', 'STRJI', 'CATAD', 'KOCRD', 'THEFY']","['1269', '165301', '1716', '1742992', '1813', '1817', '1847', '1851', '1865', '1873', '1883', '1912216', '2013', '2019', '2029', '2071', '228398', '414878', '57493', '83677']"
2419,"['LEIXX_MTLD' 'CLAMS_B0RB67' 'CELCE_A0A1X7C909' 'RENSM_A9WVA8'
 'BRELN_A0A0B9AA34' 'CELFA_F4H139' 'COREF_Q8FMX1' 'GLUAR_E1VS01'
 'MYCLP_A0A250BNG7' 'RHOSX_A0A0D8HVS1' 'SACSN_A0A2N3Y5U1' 'SACVD_C7MVR8'
 'FRAIE_E3IUF6' 'ACTS5_G8S5R5' 'MYCCN_I4BQR1' 'MICAI_D9SY33'
 'STRNV_V6K7B1' 'CUTAK_Q6A5D1' 'STRRD_D2AQN5' 'NOCDD_D7B2Z6'
 'THECD_D1A7A8' 'GORPV_H6MXI8' 'STRJI_A0A1H7QQQ6' 'ACIC1_A0LTB8'
 'ARCHD_D7BMP4' 'SEGRD_D6ZDQ2' 'BLASD_H6RPF1' 'ACTMD_C6WS61'
 'JONDD_C7R2P7' 'SANKS_D1BAE2' 'ILUCY_A0A6C7E0Z0' 'HOYSD_F6EMU1']","['LEIXX', 'CLAMS', 'CELCE', 'RENSM', 'BRELN', 'CELFA', 'COREF', 'GLUAR', 'MYCLP', 'RHOSX', 'SACSN', 'SACVD', 'FRAIE', 'ACTS5', 'MYCCN', 'MICAI', 'STRNV', 'CUTAK', 'STRRD', 'NOCDD', 'THECD', 'GORPV', 'STRJI', 'ACIC1', 'ARCHD', 'SEGRD', 'BLASD', 'ACTMD', 'JONDD', 'SANKS', 'ILUCY', 'HOYSD']","['110932', '1573', '157920', '1645', '1696', '1707', '1716', '1742989', '1763', '1827', '1835', '1851', '1854', '1865', '1866885', '1873', '1883', '1912216', '2000', '2013', '2019', '2053', '228398', '28048', '28263', '286801', '38501', '40566', '43673', '60919', '682522', '697025']"
2420,"['MYCSD_F5Z2B3' 'LENAE_A0A0F0GXJ2' 'SALTO_ACDH' 'MYCPA_ACDH'
 'AMYME_A0A076MZQ1' 'NOCCG_H6RBW7' 'RHOHA_E9T7G2' 'PSEUX_F4CUM7'
 'ACTUT_A0A0A6UK42' 'MYCT3_G7CGX0' 'MICAI_D9TAJ2' 'STRCO_Q99Q18'
 'STRRD_D2BAX3' 'GORPV_H6MT04' 'TSUPD_D5UYS6' 'KITAU_A0A1E7NEB1'
 'INTC7_E6SE03' 'NAKMY_C8XHR9']","['MYCSD', 'LENAE', 'SALTO', 'MYCPA', 'AMYME', 'NOCCG', 'RHOHA', 'PSEUX', 'ACTUT', 'MYCT3', 'MICAI', 'STRCO', 'STRRD', 'GORPV', 'TSUPD', 'KITAU', 'INTC7', 'NAKMY']","['1073531', '165301', '168694', '1763', '1813', '1817', '1827', '1847', '1865', '1866885', '1873', '1883', '2000', '2053', '2060', '2063', '53357', '53460']"
2421,"['LEIXX_Q6AGA9' 'ARTGL_A0A2S3ZXD6' 'CELFA_F4GYU1' 'NOCSJ_FLIE'
 'GEOOG_D2S9M7' 'ACTUT_A0A0A6U9X4' 'CONWI_D3F3Z0' 'THEAL_A0A1H6FV77'
 'NOCSI_A0A0A1DG91' 'MOBCV_D6ZKD3' 'ACIC1_A0LT53' 'KINRD_A6W8J6'
 'BLASD_H6RTD9' 'ACTMD_C6WJR3' 'JONDD_C7R0K2' 'ACIFD_C7M207'
 'SANKS_D1BD16']","['LEIXX', 'ARTGL', 'CELFA', 'NOCSJ', 'GEOOG', 'ACTUT', 'CONWI', 'THEAL', 'NOCSI', 'MOBCV', 'ACIC1', 'KINRD', 'BLASD', 'ACTMD', 'JONDD', 'ACIFD', 'SANKS']","['110932', '1663', '1707', '1839', '1860', '1865', '191494', '192992', '2044', '2050', '28048', '33981', '38501', '40566', '43673', '53634', '60919']"
2422,"['OLSUV_E1QY65' 'THEBD_D6Y3J1' 'CELCE_A0A1X7CCD3' 'CELFN_D5UJ28'
 'MYCMM_NUOI' 'AMYMS_G0FP54' 'NOCAS_U5EJD1' 'KRIFD_D2PVQ3' 'RHOHA_E9T5S7'
 'SACEN_NUOI' 'NOCSJ_NUOI' 'PSETH_A0A1M6Y7L4' 'SACVD_C7MTD5' 'FRAAA_NUOI'
 'GEOOG_D2SHE6' 'XYLCX_D1BW13' 'ACTTI_A0A561WS58' 'MYCVN_A0A5S9R4Q2'
 'MICM1_F4FDJ0' 'STRC3_S5UVA1' 'CUTAK_NUOI' 'STRRD_D2B4D0' 'NOCAA_J7L2H8'
 'STRHI_A0A1M4TPM7' 'KIBAR_A0A1W2CZT0' 'GORB4_D0LDA8' 'TSUPD_D5UVI1'
 'KITAU_A0A1E7NAM3' 'STRJI_A0A1H7LTS4' 'ISOV2_F6FVA5' 'ACIC1_NUOI'
 'STANL_D3PU45' 'MICPN_F5XLU1' 'BLASD_H6RPJ1' 'ACTMD_C6WNA7'
 'JONDD_C7R0Q4' 'INTC7_E6SAI8' 'NAKMY_C8XBC9' 'ACIFD_C7M2U5'
 'SANKS_D1BBD6' 'HOYSD_F6EMX5' 'THEFY_NUOI' 'BEUC1_C5C0R9']","['OLSUV', 'THEBD', 'CELCE', 'CELFN', 'MYCMM', 'AMYMS', 'NOCAS', 'KRIFD', 'RHOHA', 'SACEN', 'NOCSJ', 'PSETH', 'SACVD', 'FRAAA', 'GEOOG', 'XYLCX', 'ACTTI', 'MYCVN', 'MICM1', 'STRC3', 'CUTAK', 'STRRD', 'NOCAA', 'STRHI', 'KIBAR', 'GORB4', 'TSUPD', 'KITAU', 'STRJI', 'ISOV2', 'ACIC1', 'STANL', 'MICPN', 'BLASD', 'ACTMD', 'JONDD', 'INTC7', 'NAKMY', 'ACIFD', 'SANKS', 'HOYSD', 'THEFY', 'BEUC1']","['133925', '147067', '157920', '1707', '1763', '1813', '1817', '182639', '1827', '1835', '1839', '1847', '1851', '1854', '1860', '186188', '1865', '1866885', '1873', '1883', '1912216', '2000', '2013', '2016', '2029', '2053', '2060', '2063', '228398', '254250', '28048', '283810', '29404', '38501', '40566', '43673', '53357', '53460', '53634', '60919', '697025', '83677', '84756']"
2423,"['MYCSD_F5Z0S0' 'OLSUV_E1QYE3' 'BIFLO_Q8G825' 'CORJK_Q4JWR0'
 'MYCAV_X8AZ25' 'RHOOP_A0A3G9MDM8' 'FRASN_A8L065' 'GEOOG_D2SEE3'
 'ACTUT_A0A0A6UQ02' 'MYCT3_G7CHK5' 'SCAIO_W5IH54' 'PARDN_E6K024'
 'STRRD_D2B8M2' 'STRHI_A0A1M5KYW2' 'NOCSI_A0A0A1DNY8' 'MICPN_F5XJ16'
 'CORGP_F2NBH1' 'MICTS_E8N9A1' 'KINRD_A6W9B3' 'BLASD_H6RSZ5'
 'RUBXD_Q1ATL4' 'BRAFD_C7MF42' 'SLAHD_C7N1P0' 'CRYCD_C7MMF4'
 'BEUC1_C5C3A2']","['MYCSD', 'OLSUV', 'BIFLO', 'CORJK', 'MYCAV', 'RHOOP', 'FRASN', 'GEOOG', 'ACTUT', 'MYCT3', 'SCAIO', 'PARDN', 'STRRD', 'STRHI', 'NOCSI', 'MICPN', 'CORGP', 'MICTS', 'KINRD', 'BLASD', 'RUBXD', 'BRAFD', 'SLAHD', 'CRYCD', 'BEUC1']","['1073531', '133925', '1678', '1716', '1763', '1827', '1854', '1860', '1865', '1866885', '196081', '196082', '2000', '2016', '2044', '29404', '33870', '33882', '33981', '38501', '42255', '43668', '84108', '84162', '84756']"
2424,"['LEIXX_Q6AFK9' 'SALTO_A4XBB2' 'BRELN_A0A0B9A172' 'CELFA_F4H5M4'
 'COREF_Q8FPH3' 'RHOJR_Q0SKD4' 'SACSN_A0A2N3XR43' 'SACVD_C7MRP8'
 'FRAAA_Q0RI89' 'GEOOG_D2SCX7' 'ACTUT_A0A0A6UUT5' 'MYCFO_A0A0N9YCG9'
 'MICEC_A0A1C4WNK4' 'STRC3_S5VP50' 'CONWI_D3F615' 'THECD_D1ADC9'
 'NOCSI_A0A0A1DVT4' 'ARCHD_D7BLN2' 'MICTS_E8NA31' 'KINRD_A6WB03'
 'ACTMD_C6WCK7' 'ILUCY_A0A6C7ECB4']","['LEIXX', 'SALTO', 'BRELN', 'CELFA', 'COREF', 'RHOJR', 'SACSN', 'SACVD', 'FRAAA', 'GEOOG', 'ACTUT', 'MYCFO', 'MICEC', 'STRC3', 'CONWI', 'THECD', 'NOCSI', 'ARCHD', 'MICTS', 'KINRD', 'ACTMD', 'ILUCY']","['110932', '168694', '1696', '1707', '1716', '1827', '1835', '1851', '1854', '1860', '1865', '1866885', '1873', '1883', '191494', '2019', '2044', '28263', '33882', '33981', '40566', '682522']"
2425,"['LEIAQ_U2T3Q4' 'OLSUV_E1QZ66' 'THEBD_D6Y4F8' 'CLAMS_B0RFF3'
 'LENAE_A0A0F0GEC2' 'BIFLO_Q8G7F6' 'CELFN_D5UBQ3' 'MYCSK_A1UFL8'
 'AMYME_A0A076MJY2' 'NOCCG_H6R8Q0' 'SACEN_A4F8P1' 'MYCNE_V5XAH4'
 'MICM1_F4FB06' 'STRAW_Q82R39' 'SCAIO_W5IIK8' 'PARDN_E6K018'
 'STRRD_D2B803' 'NOCDD_D7AW53' 'STRHI_A0A1M5JBC6' 'KIBAR_A0A1W2F323'
 'TSUPD_D5UXK1' 'SACSY_A0A5Q0GS96' 'ARCHD_D7BPL0' 'CORGP_F2NB86'
 'MICTS_E8NEG3' 'ACTMD_C6WM86' 'JONDD_C7R069' 'INTC7_E6S666'
 'ILUCY_A0A6C7EEW0' 'THEFY_Q47KR8' 'SLAHD_C7N415' 'EGGLE_C8WJ85'
 'CRYCD_C7ML05' 'BEUC1_C5BYB0']","['LEIAQ', 'OLSUV', 'THEBD', 'CLAMS', 'LENAE', 'BIFLO', 'CELFN', 'MYCSK', 'AMYME', 'NOCCG', 'SACEN', 'MYCNE', 'MICM1', 'STRAW', 'SCAIO', 'PARDN', 'STRRD', 'NOCDD', 'STRHI', 'KIBAR', 'TSUPD', 'SACSY', 'ARCHD', 'CORGP', 'MICTS', 'ACTMD', 'JONDD', 'INTC7', 'ILUCY', 'THEFY', 'SLAHD', 'EGGLE', 'CRYCD', 'BEUC1']","['110932', '133925', '147067', '1573', '165301', '1678', '1707', '1763', '1813', '1817', '1835', '1866885', '1873', '1883', '196081', '196082', '2000', '2013', '2016', '2029', '2060', '2071', '28263', '33870', '33882', '40566', '43673', '53357', '682522', '83677', '84108', '84111', '84162', '84756']"
2426,"['MYCSD_F5YXL0' 'LEIAQ_U2R4A7' 'OLSUV_E1QZ70' 'THEBD_D6Y661'
 'CELCE_A0A1X7ESC0' 'LENAE_A0A0F0HCA5' 'ARTGO_H0QQT3' 'BIFLO_ACYP'
 'CELFA_F4H4W5' 'CORDI_ACYP' 'PAEAT_ACYP' 'PSEPM_F0M2V3' 'PROFC_D7GHG8'
 'MYCAV_X8BD96' 'AMYME_A0A076MS92' 'NOCAS_U5E4X9' 'RHOJR_ACYP'
 'SACSN_A0A2N3Y9J3' 'NOCSJ_ACYP' 'PSETH_A0A1M6WTR9' 'SACVD_C7MY65'
 'FRACC_ACYP' 'GEOOG_D2SE26' 'MYCAG_A0A2A7NDS2' 'STRC0_A0A2D3UKD0'
 'ACIA4_K7RJI3' 'STRRD_D2AVK2' 'NOCAA_J7LAQ7' 'THECD_D1AB26'
 'GORB4_D0LAL4' 'TSUPD_D5UY85' 'KITAU_A0A1E7MZA4' 'SACSY_A0A5Q0HEP2'
 'STRJI_A0A1H7XTG8' 'ISOV2_F6FUE6' 'ACIC1_ACYP' 'STANL_D3PW52'
 'MICPN_F5XE42' 'ROTMD_D2NPV9' 'CORGP_F2N8K8' 'MICTS_E8N6S3'
 'BLASD_H6RWM0' 'ACTMD_C6WEY8' 'RUBXD_ACYP' 'BRAFD_C7MEM3' 'INTC7_E6SF26'
 'NAKMY_C8XH71' 'KOCRD_B2GFV6' 'HOYSD_F6EMN3' 'THEFY_ACYP' 'BEUC1_C5BX84']","['MYCSD', 'LEIAQ', 'OLSUV', 'THEBD', 'CELCE', 'LENAE', 'ARTGO', 'BIFLO', 'CELFA', 'CORDI', 'PAEAT', 'PSEPM', 'PROFC', 'MYCAV', 'AMYME', 'NOCAS', 'RHOJR', 'SACSN', 'NOCSJ', 'PSETH', 'SACVD', 'FRACC', 'GEOOG', 'MYCAG', 'STRC0', 'ACIA4', 'STRRD', 'NOCAA', 'THECD', 'GORB4', 'TSUPD', 'KITAU', 'SACSY', 'STRJI', 'ISOV2', 'ACIC1', 'STANL', 'MICPN', 'ROTMD', 'CORGP', 'MICTS', 'BLASD', 'ACTMD', 'RUBXD', 'BRAFD', 'INTC7', 'NAKMY', 'KOCRD', 'HOYSD', 'THEFY', 'BEUC1']","['1073531', '110932', '133925', '147067', '157920', '165301', '1663', '1678', '1707', '1716', '1742992', '1742993', '1743', '1763', '1813', '1817', '1827', '1835', '1839', '1847', '1851', '1854', '1860', '1866885', '1883', '1912215', '2000', '2013', '2019', '2053', '2060', '2063', '2071', '228398', '254250', '28048', '283810', '29404', '32207', '33870', '33882', '38501', '40566', '42255', '43668', '53357', '53460', '57493', '697025', '83677', '84756']"
2427,"['MYCSD_F5YVG5' 'LEIAQ_U2SZA6' 'MICLC_C5C6X8' 'RARFA_A0A542ZV25'
 'THEBD_D6Y2D0' 'CLAMS_PDXT' 'CELCE_A0A1X7CQ05' 'RENSM_PDXT'
 'LENAE_A0A0F0GJ86' 'ARTGL_A0A2S3ZX07' 'BIFLO_PDXT' 'SALTO_PDXT'
 'BRELN_A0A0B9A8J0' 'CELFN_D5UEM9' 'CORRG_F8DXI6' 'GLUAR_E1VWG2'
 'PAEAT_PDXT' 'PSEPM_F0M2I4' 'PROFC_D7GEP1' 'MYCLP_A0A250BQ55'
 'AMYMS_G0FTJ5' 'NOCFA_PDXT' 'KRIFD_D2PWH3' 'RHOSX_A0A0D8HXF7'
 'SACSN_A0A2N3Y8A0' 'NOCSJ_PDXT' 'PSETH_A0A1M6Z3M5' 'FRASN_PDXT'
 'GEOOG_D2S9I6' 'XYLCX_D1BSJ5' 'ACTUT_A0A0A6UJ14' 'MYCCI_A0A448I7N2'
 'MICEC_A0A1C5A836' 'STRMB_M3CA32' 'ACIA4_K7RNT1' 'CUTAK_PDXT'
 'CONWI_D3FDW4' 'THEAL_A0A1H6FVA1' 'STRRD_D2AWS0' 'NOCDD_D7AZH6'
 'STRHI_A0A1M5HAD6' 'THECD_D1AEU8' 'KIBAR_A0A1W2FJ46' 'TROWT_PDXT'
 'NOCSI_A0A0A1DJY6' 'MOBCV_D6ZHG2' 'GORB4_D0LCM2' 'TSUPD_D5UN46'
 'KITAU_A0A1E7NDY0' 'SACES_K0K0F3' 'STRJI_A0A1H7ZK88' 'ISOV2_F6FVI2'
 'GARVA_I4M8D9' 'ACIC1_PDXT' 'ARCHD_D7BPK4' 'STANL_D3Q6D1' 'SEGRD_D6Z7H9'
 'MICPN_F5XI11' 'ROTMD_D2NQ05' 'MICTS_E8NFI3' 'KINRD_PDXT' 'BLASD_H6RUQ8'
 'ACTMD_C6WGY6' 'CATAD_C7QJP5' 'RUBXD_PDXT' 'JONDD_C7R5H6' 'INTC7_E6SB83'
 'NAKMY_C8XE24' 'ACIFD_C7LZJ3' 'KOCRD_B2GK60' 'ILUCY_A0A6C7E680'
 'HOYSD_F6ELL1' 'THEFY_PDXT' 'SLAES_D0WI52' 'EGGLE_C8WPJ3' 'CRYCD_C7MPD2'
 'BEUC1_C5C5Q2']","['MYCSD', 'LEIAQ', 'MICLC', 'RARFA', 'THEBD', 'CLAMS', 'CELCE', 'RENSM', 'LENAE', 'ARTGL', 'BIFLO', 'SALTO', 'BRELN', 'CELFN', 'CORRG', 'GLUAR', 'PAEAT', 'PSEPM', 'PROFC', 'MYCLP', 'AMYMS', 'NOCFA', 'KRIFD', 'RHOSX', 'SACSN', 'NOCSJ', 'PSETH', 'FRASN', 'GEOOG', 'XYLCX', 'ACTUT', 'MYCCI', 'MICEC', 'STRMB', 'ACIA4', 'CUTAK', 'CONWI', 'THEAL', 'STRRD', 'NOCDD', 'STRHI', 'THECD', 'KIBAR', 'TROWT', 'NOCSI', 'MOBCV', 'GORB4', 'TSUPD', 'KITAU', 'SACES', 'STRJI', 'ISOV2', 'GARVA', 'ACIC1', 'ARCHD', 'STANL', 'SEGRD', 'MICPN', 'ROTMD', 'MICTS', 'KINRD', 'BLASD', 'ACTMD', 'CATAD', 'RUBXD', 'JONDD', 'INTC7', 'NAKMY', 'ACIFD', 'KOCRD', 'ILUCY', 'HOYSD', 'THEFY', 'SLAES', 'EGGLE', 'CRYCD', 'BEUC1']","['1073531', '110932', '1269', '13242', '147067', '1573', '157920', '1645', '165301', '1663', '1678', '168694', '1696', '1707', '1716', '1742989', '1742992', '1742993', '1743', '1763', '1813', '1817', '182639', '1827', '1835', '1839', '1847', '1854', '1860', '186188', '1865', '1866885', '1873', '1883', '1912215', '1912216', '191494', '192992', '2000', '2013', '2016', '2019', '2029', '2038', '2044', '2050', '2053', '2060', '2063', '2071', '228398', '254250', '2701', '28048', '28263', '283810', '286801', '29404', '32207', '33882', '33981', '38501', '40566', '414878', '42255', '43673', '53357', '53460', '53634', '57493', '682522', '697025', '83677', '84108', '84111', '84162', '84756']"
2428,"['CLAMS_B0RGJ8' 'LENAE_A0A0F0H9V5' 'CELFA_F4H3B4' 'AMYMS_G0FRL3'
 'KRIFD_D2PXS5' 'SACSN_A0A2N3Y2U7' 'FRAIE_E3JBC9' 'ACTM4_I0GX32'
 'MICM1_F4FA95' 'STRCL_E2PUY9' 'ACIA4_K7RSZ7' 'STRRD_D2B5F6'
 'NOCDD_D7B7L6' 'STRHI_A0A1M5FBV2' 'THECD_D1AC31' 'KIBAR_A0A1W2F0B7'
 'NOCSI_A0A0A1DK38' 'GORPV_H6N1L8' 'TSUPD_D5US57' 'KITSK_E4NB80'
 'SACES_K0JZK4' 'STRJI_A0A1H7KVW2' 'STANL_D3Q923' 'MICPN_F5XMD4'
 'KINRD_A6W794' 'ACTMD_C6WAS7' 'CATAD_C7QAQ0' 'NAKMY_C8XAI7'
 'SANKS_D1BGC9' 'HOYSD_F6EHD7']","['CLAMS', 'LENAE', 'CELFA', 'AMYMS', 'KRIFD', 'SACSN', 'FRAIE', 'ACTM4', 'MICM1', 'STRCL', 'ACIA4', 'STRRD', 'NOCDD', 'STRHI', 'THECD', 'KIBAR', 'NOCSI', 'GORPV', 'TSUPD', 'KITSK', 'SACES', 'STRJI', 'STANL', 'MICPN', 'KINRD', 'ACTMD', 'CATAD', 'NAKMY', 'SANKS', 'HOYSD']","['1573', '165301', '1707', '1813', '182639', '1835', '1854', '1865', '1873', '1883', '1912215', '2000', '2013', '2016', '2019', '2029', '2044', '2053', '2060', '2063', '2071', '228398', '283810', '29404', '33981', '40566', '414878', '53460', '60919', '697025']"
2429,"['MICLC_LEPA' 'BIFA0_LEPA' 'SALTO_A4XAE4' 'CORA7_LEPA' 'NOCFA_LEPA'
 'FRASN_A8KYV6' 'MYCNE_V5XFA9' 'MICOL_A0A562I5Y3' 'STRAS_A0A2U9P0S0'
 'ACIA4_K7RS41' 'CUTAK_LEPA' 'THEAL_A0A1H6FSU9' 'SCAIO_W5IJQ0'
 'PARDN_E6JYA2' 'TROWT_LEPA' 'SACSY_A0A5Q0GTK7' 'GARVA_I4M803'
 'ARCHD_D7BP59' 'ROTMD_D2NT68' 'CATAD_C7Q5D1' 'KOCRD_LEPA'
 'ILUCY_A0A6C7E7K9' 'SLAHD_C7N579' 'EEGSY_F7V1F2' 'CRYCD_C7MNI7']","['MICLC', 'BIFA0', 'SALTO', 'CORA7', 'NOCFA', 'FRASN', 'MYCNE', 'MICOL', 'STRAS', 'ACIA4', 'CUTAK', 'THEAL', 'SCAIO', 'PARDN', 'TROWT', 'SACSY', 'GARVA', 'ARCHD', 'ROTMD', 'CATAD', 'KOCRD', 'ILUCY', 'SLAHD', 'EEGSY', 'CRYCD']","['1269', '1678', '168694', '1716', '1817', '1854', '1866885', '1873', '1883', '1912215', '1912216', '192992', '196081', '196082', '2038', '2071', '2701', '28263', '32207', '414878', '57493', '682522', '84108', '84111', '84162']"
